CountyName,MedianHomePrice,FIPS,Population,MedianIncome,HousingAffordabilityIndex
"Nance County, Nebraska",118640,31125,3389,55473,46.757417397167906
"Union County, South Carolina",118620,45087,27306,40048,33.761591637160684
"Emmons County, North Dakota",118600,38029,3316,56713,47.81871838111299
"Wilkes County, Georgia",118380,13317,9643,43859,37.0493326575435
"Refugio County, Texas",118380,48391,6822,50745,42.866193613786116
"Hayes County, Nebraska",118370,31085,891,51389,43.4138717580468
"Adams County, Mississippi",118350,28001,29927,33860,28.610054921841993
"Menifee County, Kentucky",118300,21165,6149,43313,36.612848689771766
"Antelope County, Nebraska",118230,31003,6310,55802,47.19783472891821
"Taylor County, Florida",118190,12123,21762,43563,36.85844826127422
"Bertie County, North Carolina",118050,37015,18105,37571,31.82634476916561
"Alfalfa County, Oklahoma",118030,40003,5744,66552,56.38566466152673
"Vermillion County, Indiana",118010,18165,15477,53396,45.247012965002966
"Taylor County, Iowa",117860,19173,5932,59528,50.50738163923298
"Scott County, Illinois",117850,17171,4923,63555,53.92872295290624
"New Madrid County, Missouri",117740,29143,16658,42370,35.98607100390691
"Calhoun County, Iowa",117730,19025,9962,60434,51.332710439140406
"Deuel County, Nebraska",117680,31049,1878,50924,43.27328348062542
"Keya Paha County, Nebraska",117680,31103,946,54583,46.38256288239293
"Randolph County, Georgia",117640,13243,6503,28870,24.5409724583475
"Adams County, Iowa",117590,19003,3697,57981,49.30776426566885
"Audubon County, Iowa",117460,19009,5657,54643,46.5205176230206
"Crenshaw County, Alabama",117290,1041,13300,43103,36.74908346832637
"Bourbon County, Kansas",117240,20011,14410,49951,42.60576595018765
"Washington County, Kansas",117240,20201,5531,53491,45.6252132378028
"Putnam County, Missouri",117190,29171,4715,46161,39.38987968256677
"Scott County, Arkansas",117130,5127,9928,43577,37.2039614103987
"Estill County, Kentucky",117040,21065,14157,36336,31.045796308954206
"Coleman County, Texas",116980,48083,7848,47216,40.362455120533426
"Fulton County, Illinois",116950,17057,34022,53441,45.69559640872168
"Neosho County, Kansas",116840,20133,15926,54479,46.62701129750085
"Montgomery County, Iowa",116800,19137,10327,56971,48.776541095890416
"Pemiscot County, Missouri",116780,29155,15949,35865,30.71159445110464
"Dallas County, Alabama",116740,1047,39162,34957,29.94432071269488
"Hale County, Texas",116690,48189,32879,48649,41.690804696203614
"Blaine County, Nebraska",116580,31009,346,49464,42.42923314462172
"Glades County, Florida",116420,12043,12183,38088,32.71602817385329
"La Salle County, Texas",116410,48283,6956,61042,52.437075852589984
"Decatur County, Iowa",116400,19053,7718,52753,45.32044673539519
"Jones County, South Dakota",116380,46075,916,52321,44.95703729163086
"Wichita County, Kansas",116170,20203,2150,63306,54.494275630541445
"Luna County, New Mexico",116150,35029,25282,33914,29.19845027981059
"Dawson County, Texas",116130,48115,12371,42778,36.836304141909935
"Stephens County, Texas",116130,48429,9142,46537,40.073193834495825
"Zapata County, Texas",116130,48505,13945,34406,29.62714199603892
"Panola County, Mississippi",116050,28107,33300,39673,34.18612666953899
"Eastland County, Texas",115990,48133,17785,43953,37.89378394689197
"Richland County, Illinois",115920,17159,15876,59963,51.727915804002755
"Wallace County, Kansas",115900,20199,1529,56538,48.78170836928387
"Menard County, Texas",115850,48327,1981,40341,34.82175226586103
"Coke County, Texas",115570,48081,3288,42639,36.894522800034615
"Macon County, Alabama",115240,1087,19490,39303,34.105345366192296
"Gray County, Texas",115150,48179,21398,50635,43.973078593139384
"Metcalfe County, Kentucky",115060,21169,10275,43196,37.542151920737005
"Montgomery County, Mississippi",115030,28097,9948,35903,31.21185777623229
"Jasper County, Mississippi",114650,28061,16406,39992,34.881814217182736
"McDonough County, Illinois",114630,17109,27743,45704,39.87088894704702
"Starr County, Texas",114590,48427,65568,33334,29.089798411728772
"Sheridan County, Nebraska",114510,31161,5150,47901,41.831281110820015
"Newton County, Texas",114450,48351,12532,38116,33.30362603757099
"Emanuel County, Georgia",114370,13107,22739,42880,37.49234939232316
"Mercer County, Missouri",114290,29129,3561,52105,45.590165368798665
"Prairie County, Arkansas",114280,5117,8306,47335,41.42019600980049
"Dickenson County, Virginia",114250,51051,14256,33905,29.676148796498907
"Wilkinson County, Georgia",114220,13319,8931,34680,30.362458413587813
"Mississippi County, Missouri",114150,29133,12976,39127,34.276828734121764
"Pike County, Illinois",114110,17149,14923,51529,45.1573043554465
"Carlisle County, Kentucky",114080,21039,4821,42386,37.15462833099579
"Harrison County, Missouri",114010,29081,8229,45313,39.74475923164635
"Turner County, Georgia",113780,13287,8856,35828,31.48883810863069
"Attala County, Mississippi",113750,28007,18025,36196,31.82065934065934
"Jenkins County, Georgia",113630,13165,8693,29061,25.575112206283553
"Ziebach County, South Dakota",113610,46137,2479,38750,34.10791303582431
"Cibola County, New Mexico",113540,35006,27284,47300,41.65932710938876
"Henderson County, Illinois",113470,17071,6485,62202,54.818013571869216
"Johnson County, Georgia",113330,13167,9272,46292,40.847083737756996
"Dunklin County, Missouri",113320,29069,28592,42194,37.23438051535475
"Jackson County, Kentucky",113230,21109,13029,33699,29.7615472931202
"Conecuh County, Alabama",113190,1035,11778,37986,33.559501722767024
"McCreary County, Kentucky",113090,21147,17044,33939,30.010611017773453
"Pawnee County, Kansas",113070,20145,6356,50988,45.09418944016981
"Webster County, Mississippi",112860,28155,9938,53363,47.28247386142123
"Falls County, Texas",112770,48145,17074,35317,31.31772634565931
"Treutlen County, Georgia",112590,13283,6410,35441,31.477928768096636
"Warren County, Illinois",112570,17187,16887,59673,53.009682863995735
"Sabine Parish, Louisiana",112470,22085,22377,39975,35.5428114163777
"Allen County, Kansas",112400,20001,12557,51840,46.120996441281136
"Hale County, Alabama",112290,1065,14819,32294,28.75946210704426
"Ouachita County, Arkansas",112290,5103,22858,43338,38.59471012556773
"Phillips County, Kansas",112270,20147,5022,53919,48.02618687093614
"Bradley County, Arkansas",112000,5011,10597,41972,37.475
"Cherokee County, Kansas",112000,20021,19507,47298,42.230357142857144
"Logan County, North Dakota",111710,38047,1814,53929,48.2758929370692
"Blackford County, Indiana",111700,18009,12139,45080,40.35810205908684
"Simpson County, Mississippi",111620,28127,26064,43842,39.277907185092275
"Coal County, Oklahoma",111540,40029,5294,43697,39.176080329926485
"Williamsburg County, South Carolina",111480,45089,31279,40124,35.99210620739146
"Floyd County, Kentucky",111400,21071,36127,37360,33.53680430879713
"Mingo County, West Virginia",111370,54059,23821,35349,31.74014546107569
"Norton County, Kansas",111330,20137,5457,49326,44.30611694960927
"Ashley County, Arkansas",111290,5003,19362,42683,38.35295174768623
"Dallas County, Arkansas",111290,5039,6645,34337,30.853625662683083
"Knox County, Illinois",111150,17095,50193,45994,41.38011695906433
"Pocahontas County, Iowa",111110,19151,7091,56350,50.71550715507155
"Newton County, Mississippi",111070,28101,21385,44530,40.09183397857207
"Webster County, Nebraska",111070,31181,3442,56786,51.12631673719276
"Wilson County, Kansas",111060,20205,8713,52514,47.28435080136863
"Mason County, Illinois",111020,17125,13225,54415,49.01369122680598
"Lincoln County, Kansas",110920,20105,2952,48457,43.686440677966104
"Harmon County, Oklahoma",110840,40057,2540,55369,49.95398773006135
"Franklin County, Nebraska",110800,31061,2914,52400,47.292418772563174
"McKean County, Pennsylvania",110730,42083,40652,52350,47.27716066106746
"Garza County, Texas",110660,48169,5734,64871,58.621904934032166
"Sterling County, Texas",110660,48431,1391,55481,50.136454003253206
"Wayne County, Iowa",110580,19185,6504,53039,47.96436968710436
"Stafford County, Kansas",110520,20185,4106,54188,49.03003981179877
"Perry County, Illinois",110510,17145,21158,53108,48.05718939462492
"Neshoba County, Mississippi",110430,28099,29153,43416,39.31540342298289
"Evangeline Parish, Louisiana",110420,22039,32538,32465,29.401376562216992
"Allegany County, New York",110330,36003,46654,54375,49.283966282969274
"Cloud County, Kansas",110250,20029,9037,53110,48.172335600907026
"Amite County, Mississippi",110170,28005,12718,31367,28.4714532086775
"Clinton County, Kentucky",110140,21053,9372,35042,31.815870710005445
"Ontonagon County, Michigan",110080,26131,5891,44605,40.520530523255815
"Gilmer County, West Virginia",110030,54021,7516,45870,41.688630373534494
"Greer County, Oklahoma",110020,40055,5548,49203,44.72186875113616
"Stark County, Illinois",109860,17175,5436,55109,50.16293464409248
"Nolan County, Texas",109820,48353,14727,44700,40.70296849389911
"Swisher County, Texas",109820,48437,7055,39685,36.13640502640685
"Knox County, Missouri",109730,29103,3782,40814,37.19493301740636
"Sharp County, Arkansas",109720,5135,17243,37361,34.051221290557784
"Montgomery County, Kansas",109710,20125,31679,47697,43.47552638774952
"Magoffin County, Kentucky",109710,21153,11818,29615,26.993892990611613
"Gogebic County, Michigan",109650,26053,14858,41948,38.2562699498404
"Brown County, Nebraska",109560,31017,2752,43942,40.10770354143848
"Sullivan County, Missouri",109450,29211,6045,46964,42.90909090909091
"Woodruff County, Arkansas",109440,5147,6333,43717,39.946089181286546
"Jefferson Davis County, Mississippi",109410,28065,11372,34771,31.780458824604697
"Jim Wells County, Texas",109400,48249,39203,47629,43.53656307129799
"Greene County, Mississippi",109280,28041,13653,49581,45.370607613469986
"Edwards County, Illinois",109220,17047,6233,55833,51.11975828602821
"Perry County, Kentucky",109150,21193,28421,40577,37.17544663307375
"Choctaw County, Alabama",109080,1023,12792,38581,35.36945361202787
"Franklin County, Mississippi",109020,28037,7705,40479,37.12988442487617
"Leflore County, Mississippi",109020,28083,28555,30182,27.684828471840028
"Lewis County, Kentucky",109010,21135,13103,32402,29.723878543252912
"Garden County, Nebraska",109010,31069,1726,43478,39.88441427391982
"Copiah County, Mississippi",108930,28029,28453,46530,42.71550537042137
"Clarke County, Mississippi",108900,28023,15678,40838,37.50045913682277
"Chattooga County, Georgia",108730,13055,24898,37946,34.899291823783685
"Kimball County, Nebraska",108730,31105,3583,55428,50.97765106226433
"Greene County, Illinois",108450,17061,12187,54427,50.18626094974643
"Graham County, Kansas",108370,20065,2444,44091,40.68561409984313
"Thayer County, Nebraska",108320,31169,5053,56111,51.801144756277694
"Webster County, Georgia",108290,13307,2372,32083,29.62692769415459
"Nuckolls County, Nebraska",108180,31129,4125,61667,57.00406729524866
"Calhoun County, Arkansas",108150,5013,4811,55904,51.69116967175219
"Lawrence County, Arkansas",108150,5075,16292,40746,37.675450762829406
"Martinsville city, Virginia",108120,51690,13476,36832,34.06585275619682
"Clay County, Arkansas",108010,5021,14661,39817,36.864179242662715
"Leake County, Mississippi",107870,28079,21452,39660,36.766478168165385
"Marion County, Illinois",107800,17121,37781,53209,49.35899814471243
"Thurston County, Nebraska",107770,31173,6806,56223,52.169434907673754
"Union Parish, Louisiana",107750,22111,21272,44192,41.01345707656613
"Labette County, Kansas",107700,20099,20222,51425,47.748375116063144
"Rice County, Kansas",107700,20159,9464,56379,52.34818941504178
"Yukon-Koyukuk Census Area, Alaska",107690,2290,5433,43405,40.30550654656885
"Edgar County, Illinois",107670,17045,16998,50843,47.22113866443763
"Morgan County, Kentucky",107460,21175,13772,41664,38.7716359575656
"Cass County, Illinois",107420,17017,13058,58364,54.33252653137218
"Jackson County, Arkansas",107300,5067,16878,39154,36.49021435228332
"Lee County, Arkansas",107300,5077,8832,29082,27.103448275862068
"Wabash County, Illinois",107290,17185,11414,49680,46.304408612172615
"Yalobusha County, Mississippi",107240,28161,12586,44348,41.35397239835882
"Choctaw County, Mississippi",107110,28019,8264,37859,35.34590607786387
"White County, Illinois",107030,17193,13959,51351,47.97813697094273
"Hughes County, Oklahoma",106970,40063,13406,42425,39.660652519397956
"Wilbarger County, Texas",106880,48487,12887,45262,42.348428143712574
"Echols County, Georgia",106860,13101,3691,45151,42.25247988021711
"Morton County, Kansas",106760,20129,2744,51447,48.18939677781941
"Elliott County, Kentucky",106760,21063,7414,36455,34.14668415136755
"Clay County, West Virginia",106760,54015,8176,37197,34.84170101161484
"Seminole County, Oklahoma",106700,40133,23798,40190,37.66635426429241
"Floyd County, Texas",106460,48153,5478,54007,50.72985158745068
"Monroe County, Arkansas",106300,5095,6903,41667,39.19755409219191
"Clinch County, Georgia",106060,13065,6737,47750,45.02168583820479
"Greeley County, Nebraska",105840,31077,2219,48472,45.79743008314437
"Jackson Parish, Louisiana",105740,22049,15214,41298,39.05617552487233
"Duval County, Texas",105470,48131,10001,43836,41.562529629278465
"Benton County, Mississippi",105450,28009,7687,39311,37.27927927927928
"Poinsett County, Arkansas",105330,5111,23212,42854,40.685464729896516
"Furnas County, Nebraska",105020,31065,4655,57284,54.54580079984764
"Lawrence County, Illinois",104970,17101,15465,52020,49.55701629036868
"Campbell County, South Dakota",104730,46021,1548,58026,55.40532798625036
"Phillips County, Arkansas",104590,5107,16923,32235,30.820346113395164
"Warren County, Georgia",104580,13301,5218,37309,35.67508127749092
"Sioux County, North Dakota",104570,38085,3993,39755,38.01759586879602
"Richardson County, Nebraska",104470,31147,7893,46085,44.11314252895568
"Saline County, Illinois",104320,17165,23869,47541,45.57227760736196
"Lee County, Kentucky",104080,21129,7263,29817,28.64815526518063
"Cameron County, Pennsylvania",103920,42023,4596,43615,41.96978444957659
"Winn Parish, Louisiana",103690,22127,13875,43710,42.15449898736619
"Baylor County, Texas",103650,48023,3491,43705,42.16594307766522
"Grant County, Oklahoma",103520,40053,4166,54150,52.30873261205564
"Rooks County, Kansas",103390,20163,4975,55000,53.196634103878516
"Hodgeman County, Kansas",103260,20083,1851,62902,60.916134030602365
"Hitchcock County, Nebraska",103230,31087,2630,47025,45.553618134263296
"Rolette County, North Dakota",103070,38079,12508,49434,47.961579509071505
"Jones County, Texas",102940,48253,19721,55575,53.98775986011268
"Washington County, Mississippi",102890,28151,45616,34399,33.432792302458935
"McIntosh County, North Dakota",102700,38051,2568,58056,56.529698149951315
"Harding County, New Mexico",102680,35021,533,35900,34.96299181924425
"Telfair County, Georgia",102500,13271,12860,42971,41.92292682926829
"Barber County, Kansas",102180,20007,4178,52984,51.85359170091994
"Franklin County, Illinois",102010,17055,38068,47751,46.810116655229876
"Webster County, West Virginia",101840,54101,8415,37720,37.03849175176748
"Morehouse Parish, Louisiana",101750,22067,25852,33758,33.17739557739558
"Perry County, Alabama",101700,1105,8702,27057,26.604719764011797
